,content,hashtag,date,like,place
10,어제 이슈 된 이것저것모음 260탄.매일 아침 7시 업로드 됩니다.또다른재미 👉 @15zigo_kr @soong_kr..#웃짤 #유머짤 #웃긴짤 #유머그램 #짤방 #유머스타그램#백수 #직장인 #퇴사 #내얘기 #공감 #대학생 #대학원생#ssapsori #15zigo #soong #나무위키 #누리호 #라임 #김선호 #성심당 #대전 #당근마켓 #명품시계 #블라인드 #카카오뱅크 #면접,"['#웃짤', '#유머짤', '#웃긴짤', '#유머그램', '#짤방', '#유머스타그램', '#백수', '#직장인', '#퇴사', '#내얘기', '#공감', '#대학생', '#대학원생', '#ssapsori', '#15zigo', '#soong', '#나무위키', '#누리호', '#라임', '#김선호', '#성심당', '#대전', '#당근마켓', '#명품시계', '#블라인드', '#카카오뱅크', '#면접']",2021-10-21,0,
11,#대전#성심당#빵스타그램#빵집#빵맛집#빵순이,"['#대전', '#성심당', '#빵스타그램', '#빵집', '#빵맛집', '#빵순이']",2021-10-21,0,대전 성심당 본점
12,#딸기크림떡 #성심당 #튀김소보로 #농사지은쌀 까지 다양한 귀한 선물들 🎁 감사합니다 🙇🏻‍♀️ 더 열심히 살겠습니다!#1021 1년,"['#딸기크림떡', '#성심당', '#튀김소보로', '#농사지은쌀', '#1021']",2021-10-21,0,
13,Best bakery 🥯 Honesty Healthy Happy #sungshimdang #bakery #catholic #honesty #healthyfood #happytime #성심당 #성심당테라스키친 #대전맛집,"['#sungshimdang', '#bakery', '#catholic', '#honesty', '#healthyfood', '#happytime', '#성심당', '#성심당테라스키친', '#대전맛집']",2021-10-21,0,대전 성심당 2층 테라스에서
14,"음식사진에 진심인 남자20(수) 당일치기 대전여행 다녀왔다 🤗4시 30분에 기상해서 KTX타고 대전가서 저녁까지 놀았다.식사는 아침 샌드위치, 점심 마제소바, 저녁 연어초밥+사케동 🐟노래방, 방탈출, 카페 다 갔다가 성심당도 들렀다. 역대급으로 부지런히 논듯...ㄷ같이 놀아줘서 고마워 ㅋㅋㅋ@buasxviii @sejinning_ .....#대전 #성심당 #맛집 #노래방 #방탈출 #생연어초밥 #샌드위치 #국내여행 #여행 #휴가 #나들이 #친구 #우정 #우정스타그램 #일상 #사진 #photography #insta #인스타그램 #좋반 #좋아요반사 #좋아요 #소통 #소통해요 #l4l #likeforlikes #99 #00 #suns3ttravel","['#대전', '#성심당', '#맛집', '#노래방', '#방탈출', '#생연어초밥', '#샌드위치', '#국내여행', '#여행', '#휴가', '#나들이', '#친구', '#우정', '#우정스타그램', '#일상', '#사진', '#photography', '#insta', '#인스타그램', '#좋반', '#좋아요반사', '#좋아요', '#소통', '#소통해요', '#l4l', '#likeforlikes', '#99', '#00', '#suns3ttravel']",2021-10-21,0,Daejeon
15,팝업 안내👏👏.☕ 롯데몰 수지점 B1 ☕ 21.11월 ~ 22.1월 장기매장.롯데몰과 아모르아셀라가 팝업행사계약을 했습니다!🙏.11월 1일부터 3개월간 B1층#폴바셋과 #성심당 앞쪽 키오스크 입니다.오픈준비에 막바지 준비하고 있으며매장에는 매니저님 외 저희 직원분들이응대해드릴거예요.#롯데몰과 처음하는 #팝업행사에 많은관심 부탁드립니다🙏🙏.오픈사진은 다시 올려드리겠습니다..#아모르아셀라 #롯데몰 #성복역 #롯데몰수지점 #성심당 #폴바셋 #수지구#롯데백화점 #신세계백화점 #현대백화점#팝업스토어 #키오스크 #FW시즌#머플러 #모자 #스카프 #핸드메이드#스타일 #선물,"['#폴바셋과', '#성심당', '#롯데몰과', '#팝업행사에', '#아모르아셀라', '#롯데몰', '#성복역', '#롯데몰수지점', '#성심당', '#폴바셋', '#수지구', '#롯데백화점', '#신세계백화점', '#현대백화점', '#팝업스토어', '#키오스크', '#FW시즌', '#머플러', '#모자', '#스카프', '#핸드메이드', '#스타일', '#선물']",2021-10-21,0,롯데몰 수지점
16,"🌈📍성심당영동과 가까운 도시 대전옛추억을 생각하며 성심당을 갔다 너무 놀람우동집도 생기고 부띠끄와 성심당엔 웨이팅이,, 성심당 맞은편 건물도 컵빙수랑 식혜 등 파는 성심당 브랜드로 먹혔다,,으능정이는 그냥 성심당이라고 해도 될 정도..!주차장도 있고 증말 재벌,,시오팡 때문에 성심당 두시간동인 기다림..사람 너무 많아서 코로나 걱정으로 밖에서 더운날 들락날락 세번,,그래도 넘 존맛🤤",[],2021-10-21,0,성심당 Sung Sim Dang
17,2차 백신 부작용은 배고픔인듯>.< 계속 뭐가 먹고싶으다-.-; 주사맞고 들어오다 스엉심당 들러서 이것 저것 주워옴ㅋㅋㅋ 핼러윈 한정판인듯 귀엽게 찌질하게 무서븐 케이크! 한입 베어무니 피가찔찔>.< #성심당 #핼러윈 #타르트케이크 #맛있다 #계속배고파😱 #백신부작용💉,"['#성심당', '#핼러윈', '#타르트케이크', '#맛있다', '#계속배고파😱', '#백신부작용💉']",2021-10-21,0,
18,마스크 땜시 얼굴은 반죽이다만 💀#성심당 #먹킷리스트 #성공적,"['#성심당', '#먹킷리스트', '#성공적']",2021-10-21,0,
19,210815 등산⛰ㆍㆍ두달전에는 땀뻘뻘 흘리면서 등산즐겼는뎅♡김밥싸서-등산-수영-집밥❤🧡💛💚💙💜ㆍㆍ#내사랑#우리가족#주말#광복절#공휴일#계룡산#금수봉#수통골#등산#프로등산러#등산간식#간식추천#집쿡#홈쿡#집밥#집김밥#불고기김밥#야채김밥#맥주#수제맥주#몽트비어#속초#속초맥주#하와이안맥주#베스킨라빈스#레디팩#성심당#순수롤#수영#배럴ㆍ,"['#내사랑', '#우리가족', '#주말', '#광복절', '#공휴일', '#계룡산', '#금수봉', '#수통골', '#등산', '#프로등산러', '#등산간식', '#간식추천', '#집쿡', '#홈쿡', '#집밥', '#집김밥', '#불고기김밥', '#야채김밥', '#맥주', '#수제맥주', '#몽트비어', '#속초', '#속초맥주', '#하와이안맥주', '#베스킨라빈스', '#레디팩', '#성심당', '#순수롤', '#수영', '#배럴ㆍ']",2021-10-21,0,수통골 금수봉
