,content,hashtag,date,like,place
54,#다연닭갈비 #광주닭갈비 #닭갈비맛집 #광주맛집 #불쑈🔥#고다치즈 #메밀생막국수 #친절 #짱맛👍,"['#다연닭갈비', '#광주닭갈비', '#닭갈비맛집', '#광주맛집', '#불쑈🔥', '#고다치즈', '#메밀생막국수', '#친절', '#짱맛👍']",2021-07-25,0,다연닭갈비
55,"오랜만에 온 이곳!#다연닭갈비맛난곳에서 주말한끼야무지게 먹어야지#광주맛집, #광주닭갈비, #다연닭갈비, #광주투어","['#다연닭갈비맛난곳에서', '#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-25,0,
56,#닭갈비#다연닭갈비#맛집,"['#닭갈비', '#다연닭갈비', '#맛집']",2021-07-24,0,
57,#광주맛집#광주닭갈비#다연닭갈비#광주투어넘넘 맛있오😍,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어넘넘']",2021-07-24,0,다연닭갈비
58,#광주맛집#광주닭갈비#다연닭갈비#광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-23,0,
59,#다연닭갈비 #광주맛집 #광주투어,"['#다연닭갈비', '#광주맛집', '#광주투어']",2021-07-17,0,
60,#광주투어 #다연닭갈비 #광주맛집 우리아이 술안주 우리남편 영양간식,"['#광주투어', '#다연닭갈비', '#광주맛집']",2021-07-17,0,
61,#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-15,0,
62,첫번째였는데 일인분 더쥬셔서 맛있게 먹고 갑니다요#광주맛집#광주닭갈비#다연닭갈비#광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-15,0,
63,"[Dayeon Dakgalbi/다연닭갈비]The original taste of Korean stir-fried spicy chicken can be tasted here! They will give you various kind of banchan/side dishes as well.📍787-5 Unnamdong, Gwangsan-gu, GwangjuThe restaurant above has been nominated as a 'Muslim Friendly Restaurant' by Korea Tourism Organization and the post is written by its support.#KTO #MuslimFriendlyRestaurant #DayeonDakgalbi #다연닭갈비 #PorkFree #delicious #yummy #holeinthewall","['#KTO', '#MuslimFriendlyRestaurant', '#DayeonDakgalbi', '#다연닭갈비', '#PorkFree', '#delicious', '#yummy', '#holeinthewall']",2021-07-10,0,다연닭갈비
64,오랜만에 저녁나들이닭갈비먹으러~이번엔 닭갈비에 닭발추카~마지막 치즈~~역시맛있네👍👍👍#다연닭갈비#광주맛집#광주닭갈비,"['#다연닭갈비', '#광주맛집', '#광주닭갈비']",2021-07-07,0,
65,#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-04,0,
66,맛있어요😋😋#광주맛집 #광주닭갈비 #다연닭갈비 #광주투어,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어']",2021-07-03,,
67,#광주 #운남동 #점심 #다연닭갈비 #볶음밥은필수 #일상 #데일리 #소통🙆 #먹스타그램,"['#광주', '#운남동', '#점심', '#다연닭갈비', '#볶음밥은필수', '#일상', '#데일리', '#소통🙆', '#먹스타그램']",2021-07-01,0,
68,#다연닭갈비,['#다연닭갈비'],2021-06-30,0,
69,광주 닭갈비 찐맛집♥️...맛있는데 양도 많고불맛 입힌 치즈까지!!!♥️덕분에 불쇼도 보고 너무 좋았움🌝 👍🏻👍🏻👍🏻,[],2021-06-29,0,다연닭갈비
70,#광주맛집#광주닭갈비#다연닭갈비#광주투어다연닭갈비 짱 광주맛집 사장님 친절,"['#광주맛집', '#광주닭갈비', '#다연닭갈비', '#광주투어다연닭갈비']",2021-06-29,0,
71,"닭갈비에 중독되신 오빠..플레이팅 솜씨가 자꾸 늘어~볶음밥 플레이팅도 짱이였는데,,,빨리 먹고싶단 생각에...사진이 없네ㅋ#닭갈비#치즈닭갈비#닭갈비중독#치즈볶음박#다연닭갈비#닭갈비포장","['#닭갈비', '#치즈닭갈비', '#닭갈비중독', '#치즈볶음박', '#다연닭갈비', '#닭갈비포장']",2021-06-28,0,
72,우리동네 맛집♡사장님 진짜 세상에서 제일친절...그런사장님 첨봤...그덕에 10년째 방문...---#우리동네#맛집#닭갈비#닭갈비맛집#운남동맛집#다연닭갈비#생활의달인#생활의달인맛집#👍#닭발#치즈#추가#6세미만공깃밥무료#자극적이지않아#좋아요#👌#점심메뉴#일상,"['#우리동네', '#맛집', '#닭갈비', '#닭갈비맛집', '#운남동맛집', '#다연닭갈비', '#생활의달인', '#생활의달인맛집', '#👍', '#닭발', '#치즈', '#추가', '#6세미만공깃밥무료', '#자극적이지않아', '#좋아요', '#👌', '#점심메뉴', '#일상']",2021-06-23,0,
73,#광주 #다연닭갈비 #야 #어떻게 #우리 #빼고 #다커플이네 #근데 #눈치없이 #맛있긴하네,"['#광주', '#다연닭갈비', '#야', '#어떻게', '#우리', '#빼고', '#다커플이네', '#근데', '#눈치없이', '#맛있긴하네']",2021-06-23,0,광주광역시
74,"운남동- 오돌오돌숯불구이스무살때부터 10년 이상 단골집이에요계속해서 찾게되는데는 분명 이유가있겠쥬?꽃삼겸, 양념오돌,뼈오돌 을 추천평가 #푸드업별다섯 ⭐️⭐️⭐️⭐️⭐️#광주맛집 #운남동맛집 #수완지구맛집 #광주핫플 #광주먹방 #광주먹스타 #광주카페 #먹부림 #먹스타맞팔 #테스타 #미친고기 #광주고깃집 #수완지구고깃집 #수완지구술집 #수완지구카페 #돌곱1991 #소통해요 #좋아요 #다연닭갈비","['#푸드업별다섯', '#광주맛집', '#운남동맛집', '#수완지구맛집', '#광주핫플', '#광주먹방', '#광주먹스타', '#광주카페', '#먹부림', '#먹스타맞팔', '#테스타', '#미친고기', '#광주고깃집', '#수완지구고깃집', '#수완지구술집', '#수완지구카페', '#돌곱1991', '#소통해요', '#좋아요', '#다연닭갈비']",2021-06-22,0,
75,#다연닭갈비맛있는데 너무 덥다겨울에 가는걸로,['#다연닭갈비맛있는데'],2021-06-20,0,
